review,ID,리뷰수(유저),평균별점,별점(유저),별점,리뷰수,상호명,주소,감성점수
팥빙수 잇다,ya,16,4.3,5,4.3,12,본솔커피 연희점,서울 서대문구 증가로 82 1층 (지번) 연희동 702-12,0.0
뉴스 나오다 이군,김재우,28,2.9,3,4.3,12,본솔커피 연희점,서울 서대문구 증가로 82 1층 (지번) 연희동 702-12,0.0
맛있다 조용하다,갱,24,4.0,5,4.3,12,본솔커피 연희점,서울 서대문구 증가로 82 1층 (지번) 연희동 702-12,2.0
작다 조용하다 그래서 따뜻하다 친절하다 동네 카페 이나 이상하다 사람 없다 좋다 일요일 오전 교회 분비 기도,Kuat Drive Yards,4,1.8,4,4.3,12,본솔커피 연희점,서울 서대문구 증가로 82 1층 (지번) 연희동 702-12,0.8
사장 께서 친절하다 채광 맛집 이지만 블랙 생각 보다 많이 달다 휘그 피스 타슈 기대하다 만큼 이다 다다르다 먹다 보고 싶다 하다,끼얏호우,762,4.4,4,4.8,14,챙스베리,서울 서대문구 성산로 325 동신빌딩 1층 (지번) 연희동 421-33,1.67
강하다 않다 재료 본연 살리다 디저트 만들다 찾다 있다 여기 바로 이다 싶다 알다 아깝다,카페수집가,46,3.1,5,4.8,14,챙스베리,서울 서대문구 성산로 325 동신빌딩 1층 (지번) 연희동 421-33,0.0
유명하다 같다 미리 자주 오다 야하다,그만 먹어,24,3.7,5,4.8,14,챙스베리,서울 서대문구 성산로 325 동신빌딩 1층 (지번) 연희동 421-33,-2.0
리스 푸다 아르 사가다 감다 좋다 풍부하다 나다 사장 매우 친절하다 선물 하다 좋다 같다 가격 아니다 매일 먹다 ㅜㅜ,적셔리,236,4.7,5,4.8,14,챙스베리,서울 서대문구 성산로 325 동신빌딩 1층 (지번) 연희동 421-33,1.0
너무 너무 애정 하다 카페 디저트 독특하다 맛있다 가게 분위기 밝다 좋아하다,.,87,4.5,5,4.8,14,챙스베리,서울 서대문구 성산로 325 동신빌딩 1층 (지번) 연희동 421-33,1.6
상당하다 내공 몽블랑 두다 맛있다 얼그레이 탕쪽 훨씬 만족스럽다 극단 단맛 싫어하다 입장 에서 커녕 디저트 맛있다 찾기 차다 힘드다 여기 애정 하다 되다 듯향 모든 만족스럽다 직접 만들다 바닐라 라떼 좋다 과자류 때깔 보다 그렇게 구미 기진 않다 쁘띠갸또 시키다 리뷰 대로 과자 보다 쁘띠 갸또 만족도 높다 하다 몽블랑 밤맛 자체 충실하다 좋아하다 무조건 추천 얼그레이 달기 하다 아니다 긋다 밸런스 좋다 찾다 무조건 추천,진,81,3.8,5,4.8,14,챙스베리,서울 서대문구 성산로 325 동신빌딩 1층 (지번) 연희동 421-33,1.09
지나가다 들리다 가게 예쁘다 디저트 맛있다 티그레,홍길동,14,3.9,5,4.8,14,챙스베리,서울 서대문구 성산로 325 동신빌딩 1층 (지번) 연희동 421-33,2.0
레몬 마들렌 몽블랑 따뜻하다 너무 맛있다 자다 먹다 분위기 따뜻하다 좋다,뱁새,2,5.0,5,4.8,14,챙스베리,서울 서대문구 성산로 325 동신빌딩 1층 (지번) 연희동 421-33,2.0
알다 아깝다 베이커리 정말 추천 특히 레몬 마들렌 케이크 진짜 맛있다,temp,2,5.0,5,4.8,14,챙스베리,서울 서대문구 성산로 325 동신빌딩 1층 (지번) 연희동 421-33,0.5
푸딩 이랑 초코 라떼 맛있다 그리고 사장 완전 친절하다 방문 의사,항상 배고픈,37,5.0,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
가보다 카페 에서 가장 기억 남다 저만 가다 장사 돼다 사장 행복하다 맛있다 가짜 인스타 감성 아니다 진짜 감각 카페 이다 공간 정말 예쁘다 사장 친절하다 에서 거리 있다 자주자주 갈다 예요,프로카카오맵유저,24,4.5,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,0.67
강아지 다시 오다 전용 그릇 준비 해주다 공간 너무 좋다,서원준,51,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
아기자기하다 좋아하다 강타 하다 카페 걸리다 그림 예쁘다 단골 되다,박두연,64,4.8,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,1.0
메뉴 디저트 다양하다 카페 이다 인테리어 멋지다 음료 맛있다,유 준,85,4.8,4,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,1.67
티라미슈 좋아하다 사람 라면 야하다 커피 맛있다 티라미슈 부드럽다 맛있다,김희주,113,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,1.75
케잌 달달 하다 좋다 옥상 있다 강아지 많다,송지빈,67,4.9,4,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
내부 인테리어 이쁘다 사장 께서 직접 제작 하다 앞치마 브릭 소품,남기현,97,4.9,4,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
주차 하다 없다 전체 카페 분위기 좋다 샌드위치 맛있다 다음 카페 에서 먹다,정희정,78,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,1.0
아기자기하다 카페 좋아하다 추천 하다 오다 대도 창문 커서 운치 있다,김귀뷘,56,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
우연히 들어가다 연희동 카페 애견 동반 가능하다 다음 강아지 데리 다시 오다 다짐 귀엽다 연필 구매 하다,배철남,72,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
분위기 좋다 공부 하다 좋다,유정이,69,5.0,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
초코 라떼 크림 찌다 맛있다,주영,74,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
커피 맛있다 사장 정말 친절하다 추천 해주다 티라미슈 진하다 부드러움 방문 의사,이진주,90,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
옥상 올라가다 귀엽다 강아지 놀다 오다 날씨 좋다 야외 석도 괜찮다,김미주,77,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,1.5
티라미슈 진짜 맛있다 잘알다 친구 데리 먹다 다시 야하다,진예린,80,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,1.5
카페라떼 맛있다 인테리어 너무 예쁘다 전시 되어다 물건 아기자기하다 구경 하다 좋다,피정훈,58,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
연희동 에서 애견 동반 가능하다 날씨 좋다 옥상 앉다 좋다,고승리,64,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
우연히 오다 텀블러 가져오다 할인 해주시 수입 일부 동물보호 단체 기부 한다해 여러 모로 들다 자주 오다 커피 초코 케이크 맛있다,송수아,78,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,1.5
멋지다 공간 음악 탁트인 창문 너무 좋다 커피 훌룡하,강서희,67,5.0,4,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
샌드위치 먹다 맛있다 배부르다 케잌 먹다 디저트 맛집 인거 같다 다시 서다 푸딩 담기다 티라미슈 먹다,김소니,60,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
분위기 이쁘다 음료 맛있다 저녁 가면 좋다,김명지,55,4.9,4,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
우연히 가다 디저트 맛집 이다 내부 인테리어 멋지다 날씨 좋다 루프 오픈 하다,우하연,74,4.9,4,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
샌드위치 디저트 커피 즐기다 있다 연희동 카페,천주현,71,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
외간 내부 디저트 커피 모두 훌룡함,나동현,45,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,0.0
연희동 카페 검색 하다 들어오다 인테리어 너무 예쁘다 놀라다 분위기 스타일 이라 자주 오다 같다,신창현,57,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
연희동 최애 카페 이다 매일 오다 싶다,서준석,76,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,0.0
에서 어둡다 하다 알다 보다 야하다 창문 트이다 케잌 음료 좋다,김서준,77,4.9,4,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,0.5
음료 맛있다 공간 좋다 다만 에어컨 틀다 건지다 조금 춥다,송진영,60,5.0,4,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
에서 띄다 들어오다 내부 예쁘다 걸리다 그림 이랑 소품 아기자기하다 독특하다,송진희,65,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,0.67
강아지 데려오다 있다 힐링 하다 좋다 강아지 전용 챙기다 ㅎㅎ,김미선,79,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,1.5
좋다 물건 너무 예쁘다,안세연,90,4.9,4,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
공간 자체 예쁘다 루프 있다 좋다 커피 맛있다 일행 시키다 초코 라떼 맛있다,이채나,59,5.0,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
커피 좋다 분위기 편안하다 카운터 그림,성주희,95,4.9,4,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
통창 앉다 사색 하다 좋다 그렇다 읽다 사람 많다,이진하,89,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
평일 방문 하다 사람 많이 없다 좋다 사장 친절하다,박나래,89,5.0,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,1.0
애견 동반 되다 자주 오다 카페 오후 한적하다 옥상 에서 쉬다 좋다,박태훈,52,4.9,4,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
자주 오다 사장 너무 친절하다 ㅠㅠㅠ 여기다 진짜 좋다,심주현,86,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
카페라떼 맛있다,오상지,67,4.9,4,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
창문 있다 너무 좋다 음료 맛있다 콘센트 있다 충전 하다 있다 좋다,이정호,78,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
연희동 에서 제일 좋다,이수빈,72,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
친구 오랜 데이트 하다 디저트 맛있다 해외 에서 셀렉 하다 오다 제품 예쁘다 시간 가다 모르다 커피 잇다,강다혜,77,4.9,4,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,1.67
음료 맛있다 사고 싶다 너무 많다 거지 이슈 제일 가지 싶다 커피잔 세트 귀엽다 연필 하나 구매 하다 포장 예쁘다 해주다,박세호,78,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
티라미슈 비싸다 맛있다,김민지,106,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,0.0
창문 커서 좋다 커피 맛있다,김대현,87,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
분위기 친절,이지윤,84,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
신촌 근처 가다 들다 보다 커피 맛있다 분위기 괜찮다,ㅡ,3,5.0,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,1.5
티라미슈 포장 이쁘다 가격 만큼 분위기 좋다 맛있다 주차 안되다 아쉽다 오다,김성준,92,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,1.25
커피 맛있다 케잌 맛있다 커서 분위기 좋다,이중민,63,5.0,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
요즘 날씨 최고 루프 앉다 커피 마시기 좋다 강아지 많이 오다 하다,서일현,72,4.9,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
정말 너무 좋아하다 이에요 연희동 떠나다 싫다 그렇다 피카 가야 하다 비다 시간 생기 그렇다 피카 부터 생각나다,인다이렉트,11,3.6,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,0.0
레몬에이드 신선하다 너무 맛있다 조용하다 분위기 좋다 다음 와인 말다 가보다 하루 종일 있다 싶다,M,1,5.0,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,1.67
커피 자다 어울리다 편안하다 기분 좋아지다 공간 이에요 다음 브런치 먹다 오다,Gx2i,3,5.0,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
밀크 진하다 맛있다 디저트 맛있다 무엇 보다 화장실 깔끔하다 최고,킁킁,7,4.7,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
좋다 공간 갈이 유가 분명하다,망원동이탐정,264,4.2,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,1.5
개방 좋다,리뷰왕이될거야,402,4.3,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
커서 채광 좋다 전반 으로 환하다 좋다 친절하다 가다,random,4,3.0,5,4.8,62,그래피카,서울 서대문구 연희로 180 2층 (지번) 연희동 79-11,2.0
지만 아늑하다 음료 맛있다 쿠키 맛있다,rrr,2,5.0,5,5.0,6,명카페,서울 서대문구 연희로26가길 19-9 (지번) 연희동 76,2.0
아늑하다 카페 에서 당근 케이크 긋다 커피 그리고 레몬 이드 수박 주스 행복하다 순간 여운 마음껏 누리 즐기다 다음 에는 아메리카노 말다 가다 싶다,김 신,1,5.0,5,5.0,6,명카페,서울 서대문구 연희로26가길 19-9 (지번) 연희동 76,2.0
커피 좋다 아담 허다 운치 있다 소담 카페 추천,정연섭,2,5.0,5,5.0,6,명카페,서울 서대문구 연희로26가길 19-9 (지번) 연희동 76,2.0
딸기 라떼 쿠키 맛있다,Earth,78,3.8,5,5.0,6,명카페,서울 서대문구 연희로26가길 19-9 (지번) 연희동 76,2.0
커피 원두 좋다 커피 깊다 으로 맛있다 수제 샌드위치 맛있다 샌드위치 커피 같이 먹다 식사 든든하다,은주,4,4.8,5,5.0,6,명카페,서울 서대문구 연희로26가길 19-9 (지번) 연희동 76,2.0
자주 다니다 동네 아기자기하다 카페 생기다 분위기 편안하다 자몽 이드 엄청 맛있다,j,1,5.0,5,5.0,6,명카페,서울 서대문구 연희로26가길 19-9 (지번) 연희동 76,2.0
친절하다 응대 기분 좋다 블랙 커피 이상 고요 이드 베이 크드 치즈케이크 완전 맛있다,CakelovePOET,119,4.0,5,4.5,6,카페베이지크,서울 서대문구 연희로15길 31 1층 (지번) 연희동 124-44,2.0
뱅쇼 마시다 크리스마스 분위기 좋다 전체 으로 따뜻하다 느낌 카페 이다,수향,9,5.0,5,4.5,6,카페베이지크,서울 서대문구 연희로15길 31 1층 (지번) 연희동 124-44,2.0
분위기 너무 좋다 편안하다 좋다,칼로리,117,3.6,5,4.5,6,카페베이지크,서울 서대문구 연희로15길 31 1층 (지번) 연희동 124-44,2.0
친절하다 조용하다 아늑하다 카페,주작감별사,267,2.8,5,4.5,6,카페베이지크,서울 서대문구 연희로15길 31 1층 (지번) 연희동 124-44,2.0
베이지 크림 라떼 맛있다 텀블러 할인 돼다,리뷰왕이될거야,402,4.3,4,4.5,6,카페베이지크,서울 서대문구 연희로15길 31 1층 (지번) 연희동 124-44,1.5
분위기 좋다 없다 음료 비싸다 비다 가격 하다,firepunch,84,3.5,3,4.5,6,카페베이지크,서울 서대문구 연희로15길 31 1층 (지번) 연희동 124-44,-0.33
라테 맛있다,sj,4,3.3,4,3.8,6,니드모어커피,서울 서대문구 연희로11가길 23 (지번) 연희동 190-4,2.0
사장 주문 하다 질문 하다 반응 떨떠름하다 별로 다시 오다 싶다 않다,!,2,3.0,1,3.8,6,니드모어커피,서울 서대문구 연희로11가길 23 (지번) 연희동 190-4,0.0
커피 이끌다 들어가다 에이 드류 맛있다 환경 생각 하다 빨대 티슈 없다 하지만 휴지 있다 무언가 흘리다 크다 걱정 하다 되다,한맥보다클라우드,401,3.6,3,3.8,6,니드모어커피,서울 서대문구 연희로11가길 23 (지번) 연희동 190-4,-0.2
디카 페인 아이스 아메리카노 진짜 맛있다 평소 디카 페인 커피 주로 마시다 거슬리다 거든요 근데 여기 디카 페인 특유 나다 맛있다,Ashley,17,3.9,5,3.8,6,니드모어커피,서울 서대문구 연희로11가길 23 (지번) 연희동 190-4,1.0
사장 너무 너무 맛있다 혹시 프랑스 유학 가다 오다,안아름,1,5.0,5,5.0,6,쓰리어클락,서울 서대문구 연희로25길 66 지층 (지번) 연희동 85-4,2.0
